_id,title,content_url,source_url_digest,cover,p_date,read_num,like_num,comment_num,reward_num,author,c_date,u_date
ObjectId(5f297390ef3c5d8dfcefd8b8),积极应对  保校园平安,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652563007&idx=1&sn=701d2b3e5227a3770e04c374ad9ebb4a&chksm=8482a824b3f521322f9d6630876b9e1efe0a2777903b97675f2a64684d6b58582785865f9614&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGOyflyib6FRUyx1S3odUEusMyfGpphzLjq0N9OvicR7oIqlkia1fpWz1VcJr7CGdGAjvia5HzsDC7CQg/0?wx_fmt=jpeg,2020-01-24T15:42:37.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.057Z,2020-08-04T22:41:20.057Z
ObjectId(5f297390ef3c5d8dfcefd8b9),团圆除夕夜 | 锦江人餐桌上的年味儿,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652563007&idx=2&sn=23c7a47aace37f1df1f0fb2a3d73f117&chksm=8482a824b3f521323206a82db2c5cac62423f2986db8ae6d4d3f4e4d921e172ed52f01864fee&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGOyflyib6FRUyx1S3odUEusySQDuW7zibxgyKw86sC8Iq7kR6XibTWAUnx4OQnHT4TiaFOPW1SribSOjQ/0?wx_fmt=jpeg,2020-01-24T15:42:37.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.058Z,2020-08-04T22:41:20.058Z
ObjectId(5f297390ef3c5d8dfcefd8ba),锦江师生注意！关于“新型冠状病毒”你们需要知道,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562977&idx=1&sn=e6d7fc933ead9ddb759acf9ad2da5160&chksm=8482a83ab3f5212ca9f3d301cc14158120381eddef01c084d2e2a527ed7b29a423b6980b3be2&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFAmfuz5iaUFESJx8ozX6as4dTaYu3NQ6uRrjcEp7c2a1Qgno5gFLnBX0uMz88yBG8sUsKtLIIN5jA/0?wx_fmt=jpeg,2020-01-23T09:39:40.000Z,0,0,0,0,,2020-08-04T22:41:20.059Z,2020-08-04T22:41:20.059Z
ObjectId(5f297390ef3c5d8dfcefd8bb),最real的锦江人，都敢用曲线照进现实,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562938&idx=1&sn=4b3d13b3874762d8f92d07795b014f7d&chksm=8482abe1b3f522f7b6c548db0f12d423a18a6bb936f8806e7256f982e73ebf0d02d4eb156833&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_png/lTxxRKoWBBG3eRTzHS5cfVuFkFPzN0K3SzFMLqkom2jIF7vmIFj7rFAg7zgKSek2RmWJRBDvXMt9VtyZn5thdw/0?wx_fmt=png,2020-01-17T16:23:15.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.059Z,2020-08-04T22:41:20.059Z
ObjectId(5f297390ef3c5d8dfcefd8bc),学校举行2019年终总结会 现场气氛热烈,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562937&idx=1&sn=112d1b3e368bddc0ce459b2a17c331ef&chksm=8482abe2b3f522f487f0a758a7633071ee3647db0c938a5aa7ecf501dc1d082ecaa20170f61b&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_png/lTxxRKoWBBG3eRTzHS5cfVuFkFPzN0K3Hh40iblmE9HIzUicaImYQAv6ickFfMRzBZmvrjP6KIaicuwRsrxeHGrZUw/0?wx_fmt=png,2020-01-14T15:21:43.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.060Z,2020-08-04T22:41:20.060Z
ObjectId(5f297390ef3c5d8dfcefd8bd),当你收到留言入选通知 是怎样的心情？,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562784&idx=1&sn=cd82fbb2f8c0304e30258544f0bc1119&chksm=8482ab7bb3f5226d8f365e8a26baa15a9b5a5912f235af2ba7578c4be275870d9850568dd0ad&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_png/lTxxRKoWBBF8VLZPPFzxKPDMKJicvZtSL3C884UYoYuxt1CqMEib5zs8meAjvI7shf1UxMvTZLiaRHibc80BM2jNBg/0?wx_fmt=png,2020-01-10T11:21:24.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.063Z,2020-08-04T22:41:20.063Z
ObjectId(5f297390ef3c5d8dfcefd8be),万方智搜——让你随时「充电」,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562784&idx=2&sn=57f2d449174e4fee34924926a2049876&chksm=8482ab7bb3f5226d10bbea8685b695cb16f5dda867b8d9b9110d718749aa2ad8da1dbcf97d33&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBF8VLZPPFzxKPDMKJicvZtSLTlH48dAnZJDPR3kNCSdcmKS6wqHnbQIBsFS9Z5uiaibN32LMRHcoqfQw/0?wx_fmt=jpeg,2020-01-10T11:21:24.000Z,0,0,0,0,,2020-08-04T22:41:20.063Z,2020-08-04T22:41:20.063Z
ObjectId(5f297390ef3c5d8dfcefd8bf),你的2020专属日历来了，请查收！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562767&idx=1&sn=91f97119b38ff6d308c203edc15d5269&chksm=8482ab54b3f522427cf5967ef6851af4133991b130cdd7b80500756adad173a745a8e8ae32e7&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBErpZB95fZXPaDyvtPQkpRqhQuZcELP4opUI9slek1qugTsBgTEpjKwDcicazTZLNafKpqag79SaqQ/0?wx_fmt=jpeg,2020-01-08T16:29:43.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.063Z,2020-08-04T22:41:20.063Z
ObjectId(5f297390ef3c5d8dfcefd8c0),图书馆关于寒假期间开馆时间的通知,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562767&idx=2&sn=a2182514843bd3618e86db782deda8e4&chksm=8482ab54b3f522426bbc1c3a08f99706d972caee336923442b977a84a667146e42ab5b5ad1a0&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBESb5pD8sTrdXpv8509o7STDEMgUaa8icyibGAtbuZukEO5WyfUTvAvg9OAahKwFxQQZufTCnV4b8FA/0?wx_fmt=jpeg,2020-01-08T16:29:43.000Z,0,0,0,0,,2020-08-04T22:41:20.065Z,2020-08-04T22:41:20.065Z
ObjectId(5f297390ef3c5d8dfcefd8c1),回眸2019丨校园文化活动精彩纷呈,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562682&idx=1&sn=08e989456311b1653727955150528b78&chksm=8482aae1b3f523f72963084763be81b3fe024dc71196e7830cac754a2649c069027301916fee&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBELgcNKJ7okq91S3icyCC0JEzK7zvPHeib3aKOWcLZgpFqlcPicBBPo4hPG1abPUwcCf4r7ePN3YQ4vQ/0?wx_fmt=jpeg,2020-01-07T10:38:48.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.065Z,2020-08-04T22:41:20.065Z
ObjectId(5f297390ef3c5d8dfcefd8c2),2019学术讲座大盘点,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562681&idx=1&sn=c3debb17c8620c4ad14c484b56d729cb&chksm=8482aae2b3f523f4baa0cf45d55cc540f9757a4a9d6188edcd56f0ea0f99339b080de7222264&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBELgcNKJ7okq91S3icyCC0JE5E8u3xiazIh4UwyrFDt3PAiav2s03eRrbmQibdnktYFOxukO4U2aEzEOg/0?wx_fmt=jpeg,2020-01-06T15:47:50.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:20.066Z,2020-08-04T22:41:20.066Z
ObjectId(5f297393ef3c5d8dfcefd8c3),回眸2019丨国际交流与合作,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562634&idx=1&sn=dd493485ef3a983f1b8502411fba4eb2&chksm=8482aad1b3f523c7c47f26869c7f22976c00b4144e329bc94c1116f37c63052dbc03ad46b1c3&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGlricXfj5fiaibbdSWxCA2icNnibRJlwF0j8mHW1Ktub6ibkJ7xEMiadSKHv05komLMRmvbsq3EPsJbQTFg/0?wx_fmt=jpeg,2020-01-03T11:57:28.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.609Z,2020-08-04T22:41:23.611Z
ObjectId(5f297393ef3c5d8dfcefd8c4),回眸2019丨学校要闻回顾,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562615&idx=1&sn=753d8a26c4bfe09425930f8978efa046&chksm=8482aaacb3f523ba1f1e1667bb2f1de29fccbbce1508b6831f0e8f7114003cf5ac32971ad2ee&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHypPylAruWtdtqAQP0ibibkpxb2Sq8EYC6Iff4bAoU45gbj3mN5MGcyjHibRHhMSC2zZeYMVtnC2Xhw/0?wx_fmt=jpeg,2020-01-02T17:24:00.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.611Z,2020-08-04T22:41:23.611Z
ObjectId(5f297393ef3c5d8dfcefd8c5),今天，首赞「鼠」你,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562594&idx=1&sn=87f912cdb174d48de88f88c004e32b4e&chksm=8482aab9b3f523afd7162ced226ab4d05bc32fd63edbee49356b35fca8917dc0dee518fff0d4&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBE4Gg3ldhhqre3ThxBtYkhSqbdcLhSexPOxuC4FM07dqPFXQFL4hzWTVlbUjFsyEfA15UWtmIfguQ/0?wx_fmt=jpeg,2019-12-31T23:11:11.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.612Z,2020-08-04T22:41:23.612Z
ObjectId(5f297393ef3c5d8dfcefd8c6),2019最不舍得删的照片,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562578&idx=1&sn=62cbfd19636d0f294c7e1870259a470c&chksm=8482aa89b3f5239fcf71205cbada55dac33e6215111300d30c9910d294246862ec8b8a413f11&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEKEAhqItkyC8YctmiaNxWHOic632nMVJy1CKLyXHKuC3HNCkMrOqXY05IBfSKCSia0HKelVZ9CQicqoA/0?wx_fmt=jpeg,2019-12-30T17:20:44.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.613Z,2020-08-04T22:41:23.613Z
ObjectId(5f297393ef3c5d8dfcefd8c7),这是一场催人奋进的联欢,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562550&idx=1&sn=ecd6f81fa033aa707b5d14dabf29430c&chksm=8482aa6db3f5237be963dbced72dbfe557f5f2c4300062c5e1e44ff3ac20ecc5ebf38de5ab42&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGOCwBq5NlJSSFSaiccneVTndypHZdcISDIwo6IqMcGmyzTkIEbWLdMwzoj0Xvb8m7uCzSSSQamicOw/0?wx_fmt=jpeg,2019-12-27T20:32:47.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.613Z,2020-08-04T22:41:23.613Z
ObjectId(5f297393ef3c5d8dfcefd8c8),川大锦江舞蹈专业期末考试 惊艳你的朋友圈,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562498&idx=1&sn=98a191afba33aeac2ee9909f5b3e2327&chksm=8482aa59b3f5234f4f2f6a711ff387cee2b48b694eb70edd82049b82a217f05c2a1d5608c60d&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEAJuSI0EJUBm4ztZSosuj2ejvc0q3ZRG7o7Oenv54m0D6me7eDxNcP1j6RAfOlt1dQibtcTwbEkJg/0?wx_fmt=jpeg,2019-12-26T09:46:27.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.614Z,2020-08-04T22:41:23.614Z
ObjectId(5f297393ef3c5d8dfcefd8c9),这一年真香  每天都在过关打卡,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562467&idx=1&sn=70f093db17715519bafa1e3166d087b4&chksm=8482aa38b3f5232e3aad1a7188bd475a52f676ba2617f03f43be4f7669e51da7ccaf7f58ed84&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEcLWbJo0rsvYbUY1eAoxCsuiaTfltcalXepDy7aAlBf6a0rxKtPsY0Y9rJI1Ptyd3BjLCqgA52Ijg/0?wx_fmt=jpeg,2019-12-25T14:47:19.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.616Z,2020-08-04T22:41:23.616Z
ObjectId(5f297393ef3c5d8dfcefd8ca),图书馆元旦开馆时间,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562467&idx=2&sn=27b5b800bb355182276881f352e1cba1&chksm=8482aa38b3f5232e5bd54f2b5101e77223dd7fc69ff00b9b2cf1ddb54ae16b99ad5d3633c729&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBE0iaupV0loEXsPs3777OqTkRviaIE2zqMd8drpvhS3N2xV9jXjwAzbMKOZEWZqPZD4uAiaqEtMcA5EQ/0?wx_fmt=jpeg,2019-12-25T14:47:19.000Z,0,0,0,0,,2020-08-04T22:41:23.616Z,2020-08-04T22:41:23.616Z
ObjectId(5f297393ef3c5d8dfcefd8cb),这一波花式笔记 晒的是个性与才华,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562448&idx=1&sn=49e91100663d6777eaa5967a2063977a&chksm=8482aa0bb3f5231d7b4391d95013a5ae41f8700a708da2b5e39d35077f11957c41123fae0e15&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEIU8UL1PJtyHkjmZlrsdyzvTESVlN3RwSYNjhXcHDNGPZPum6kn2Rw54dlQX47Gfk6BsCDLB6snw/0?wx_fmt=jpeg,2019-12-23T18:26:11.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:23.617Z,2020-08-04T22:41:23.617Z
ObjectId(5f297397ef3c5d8dfcefd8cc),全国硕士研究生招生考试我校考点准备工作就绪,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562412&idx=1&sn=ace6a504af7893946f9b8ed96f1b331f&chksm=8482adf7b3f524e12c3d4ecb3ec629a3e07f1608ad6aa718cb00fc2af60b7f42cd9e3be0964c&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_png/lTxxRKoWBBEpq1xGce6hP57PE4PbibibMoPUyNxp7lsx4At7suibH9NoGAgqSz3tMMicfof3bwPiaEIO1NpqCFarACg/0?wx_fmt=png,2019-12-19T17:53:36.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.094Z,2020-08-04T22:41:27.094Z
ObjectId(5f297397ef3c5d8dfcefd8cd),今天，带你走进这些「秘密小天地」,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562395&idx=1&sn=7e8f033858272b1b12a21f02c3ce6d07&chksm=8482adc0b3f524d67440e5f062a23e6336114365ae2ce304be3cda498ef5ad73e186aeae9ea6&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBE0iaupV0loEXsPs3777OqTkekWblcyiaQ7ahofdRpqDviagYTNIy91JCvZib4mdWqia80cnm2SJSFpzLQ/0?wx_fmt=jpeg,2019-12-18T21:18:31.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.095Z,2020-08-04T22:41:27.095Z
ObjectId(5f297397ef3c5d8dfcefd8ce),图书馆元旦开馆时间,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562395&idx=2&sn=6ac1bd9a492b4301857e07369effcca7&chksm=8482adc0b3f524d6a8b8c8304c5e4e85e6bb6aacfbbc6bb5afbeccfd775e54fbc6afa77a81d0&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBE0iaupV0loEXsPs3777OqTkRviaIE2zqMd8drpvhS3N2xV9jXjwAzbMKOZEWZqPZD4uAiaqEtMcA5EQ/0?wx_fmt=jpeg,2019-12-18T21:18:31.000Z,0,0,0,0,,2020-08-04T22:41:27.095Z,2020-08-04T22:41:27.095Z
ObjectId(5f297397ef3c5d8dfcefd8cf),请签收这份锦江彩妆！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562360&idx=1&sn=a82b5fe5114a05e6ff3d9477a65317e8&chksm=8482ada3b3f524b5b74d5c345f5c2a42174d5987dc880782bd1d0005315418f57b589128c8a1&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBG9urIaR9xiaUia87W69YG9AkfoceDn5udIUskUFa2tgOiaCkRaHq8puNbSxj8VyVtZFbYYVyRyv7uxw/0?wx_fmt=jpeg,2019-12-16T19:24:28.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.096Z,2020-08-04T22:41:27.096Z
ObjectId(5f297397ef3c5d8dfcefd8d0),@锦江官微 「鼠」你最贴心,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562303&idx=1&sn=9537087a7165a23547bd69501489d28f&chksm=8482ad64b3f52472998339ae481581bf232b57346f91b0ba2c17fcfbb7b5fa6170536bdc3291&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGogwTtclbRw7TTDeuH5NH7lVWicukS2P87qNxlyfkLJ4FUSkCUda3SYorciaMTibUiaJl7QdsCRaUutg/0?wx_fmt=jpeg,2019-12-13T18:50:40.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.098Z,2020-08-04T22:41:27.098Z
ObjectId(5f297397ef3c5d8dfcefd8d1),英雄的你 丨考研倒计时10天,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562261&idx=1&sn=93e7ad06a4bd139926d172689c8c0cac&chksm=8482ad4eb3f524584d6a653b73030a3c8562af5a0ca5fb0e27f4dbee6855c90088a35efa613b&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGH6aESEP82DIsOvkn0DpzbOFxcABOXUkH7ELPrYB3YkM4C4qKEQNiaSHNI1LKZGiaubGhe6wWJXviaw/0?wx_fmt=jpeg,2019-12-11T12:08:17.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.099Z,2020-08-04T22:41:27.099Z
ObjectId(5f297397ef3c5d8dfcefd8d2),热力全开！第七届健康活力大赛给你「好看」,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562223&idx=1&sn=5246e1e072075fe7024bdf6e9331c0b6&chksm=8482ad34b3f5242269488c0c7f50f02308e4a3bda18fba29cade7c57b9edc7e8eebb194aa0cc&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBF1YB01kZicCnZian1Wx0jmlAmptmxUPXfzBnuIOpaTOCxTsFicyN7UdtfGjDZdcq7o7GL10d8cumbCw/0?wx_fmt=jpeg,2019-12-09T20:37:20.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.099Z,2020-08-04T22:41:27.099Z
ObjectId(5f297397ef3c5d8dfcefd8d3),12月新书推荐,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562223&idx=2&sn=63939605428c02741c5dea63d3fcb84f&chksm=8482ad34b3f524222fb20d4065c95d666b1eb14746579a87cc4a32d4a941cc15984b6fa76b66&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBF1YB01kZicCnZian1Wx0jmlABnUBh7OWpwuF9BMnvhVzn2mxeop1NfDEQTQHEFcxSDarnD7ahJzCcA/0?wx_fmt=jpeg,2019-12-09T20:37:20.000Z,0,0,0,0,,2020-08-04T22:41:27.100Z,2020-08-04T22:41:27.100Z
ObjectId(5f297397ef3c5d8dfcefd8d4),太火了！2017对比2019,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562148&idx=1&sn=f8623b2ee517e73dbe87892d72bb9d46&chksm=8482acffb3f525e9a8a59c69f781b628b1a964af7eadd49135aaf0eb57ff3c3d241a05e6803e&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGA14pOwtGhXbNA1eXPjVXDY9ZeYib0f3Q5e9Ujfpicqcjya1DeSwsY4w5VQ5libUbPuXS6uLTyKyxfw/0?wx_fmt=jpeg,2019-12-06T10:53:43.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:27.101Z,2020-08-04T22:41:27.101Z
ObjectId(5f29739aef3c5d8dfcefd8d5),“不忘初心 牢记使命” ——学校赴遵义开展主题教育和革命传统教育,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562143&idx=1&sn=803188e443db4241d110606fd4fa26f9&chksm=8482acc4b3f525d26e3dc7e233b4362cb5f3df63d60e0aa5a2a0242f3f4f7d0cb268e8340367&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGhU8raV3wLPJdFVpKSXdO3vYnEKR2bxQPRFtCEWjy5blO0JRMRkIxzJ7qZzIqf6eXTNCY9BqNLMQ/0?wx_fmt=jpeg,2019-12-04T20:37:17.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.595Z,2020-08-04T22:41:30.595Z
ObjectId(5f29739aef3c5d8dfcefd8d6),「留学咨询室」，解决你的留学烦恼,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562143&idx=2&sn=d12266830c0fcc411e2335aad1e24700&chksm=8482acc4b3f525d25b543b2dd761e39b96f6c56b8b213a3b424bac590f22f8551c30e048c8a2&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGhU8raV3wLPJdFVpKSXdO31UNZnkjEZ28qeWkUh8IEo6vlCXib6eQiaonZBFBpv6ZogJP5ibnibN0QUg/0?wx_fmt=jpeg,2019-12-04T20:37:17.000Z,0,0,0,0,,2020-08-04T22:41:30.596Z,2020-08-04T22:41:30.596Z
ObjectId(5f29739aef3c5d8dfcefd8d7),倾听广播站的声音,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562090&idx=1&sn=190c8ca3b232ba5ab6926ee0534e923e&chksm=8482acb1b3f525a76c865169bb3b86b1df59beb829161608b2af702f2d8862e31edc1434ef10&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBH0gmeF0HKk5EpCgz04PKcYiatdX9WOfICJyTbuk3lpP0Pdr8ibzf9F13mhTVxjxb2v3dacRs4AJI8w/0?wx_fmt=jpeg,2019-12-02T20:21:44.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.597Z,2020-08-04T22:41:30.597Z
ObjectId(5f29739aef3c5d8dfcefd8d8),漫画锦江校园00后,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562066&idx=1&sn=ffa6391a43b7fa487abc1f306f84124c&chksm=8482ac89b3f5259f50843a01adf79bb95ea9642b7fb07ae6d110f4a9ce54958ced487debed0b&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBH6tyk77VibKkrA2f5LJ69icygFPSnYSicFL4O9oOmuy4SqxU9qfZKcy20J9PS0WIEIr6YaNZHiaxgmOg/0?wx_fmt=jpeg,2019-11-29T16:49:35.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.599Z,2020-08-04T22:41:30.599Z
ObjectId(5f29739aef3c5d8dfcefd8d9),喜报｜锦江人又又又获奖啦！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562032&idx=1&sn=06fcb223f4bdcec11cc4534c5dac12d1&chksm=8482ac6bb3f5257d4ca9d4d8e675ab00c73cf8033c9c02a25174fa9da5cc609d2f8a8f7e18d6&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFRFkQG0xSgbrnhnpibrKhZbVEiakAyjia7elpmbicSBcN093y88REmLB17vNTc4fOkmlQ4dIJs2W6Tug/0?wx_fmt=jpeg,2019-11-27T16:52:52.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.600Z,2020-08-04T22:41:30.600Z
ObjectId(5f29739aef3c5d8dfcefd8da),最亮眼！中国泡菜食品国际博览会的川大锦江志愿者,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652562012&idx=1&sn=cccc26aa3ce9a81fcec4302c69059d08&chksm=8482ac47b3f52551240a3ad9acce0c46a1deadacb7ab2dba43e52a6fc680c601c94da463e0c5&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGdicsonia39qPbEwZ2m0CUtKVn1zVRpY0VXUaQqVYO39mLGoN2c13BszGm87icrxo0vy5MeHFtQ4znA/0?wx_fmt=jpeg,2019-11-25T19:43:59.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.600Z,2020-08-04T22:41:30.600Z
ObjectId(5f29739aef3c5d8dfcefd8db),我校14名学子赴意大利攻读硕士学位,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652561973&idx=1&sn=3aa0eb706cce71a8c2f292ba8d518b64&chksm=8482ac2eb3f52538aded4328b526ff28a7f059e71b2c54d0992546fb89ae12603b88410b0df3&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEOHn3HolS86iaeXIXbGXbCTMRia8U1pBvklEibrPO4m9licmxm4kzdkxgbzD6SyicvQB4OzmXwuribhh2w/0?wx_fmt=jpeg,2019-11-22T16:00:33.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.602Z,2020-08-04T22:41:30.602Z
ObjectId(5f29739aef3c5d8dfcefd8dc),中印鸠摩罗什文化之旅在四川大学锦江学院落下帷幕,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652561959&idx=1&sn=9493bfdac70b6659789bc304ab1c9a1c&chksm=8482ac3cb3f5252ae40043b9adb91c3ccff8bb69fb0a6e0819198bc89bcb6ec017dae3a768d2&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFsMWXUpzLJlXCV1RYeKNsLv1eWonVNHse0lbnYOXw6704ia8wClbL8IROxnhSF1eu651IWOblhQGg/0?wx_fmt=jpeg,2019-11-21T19:57:55.000Z,0,0,0,0,锦江官微,2020-08-04T22:41:30.603Z,2020-08-04T22:41:30.603Z
